id,area,square_feet,num_bedrooms,num_bathrooms,year_built,has_garage,price
82791,Pimpri-Chinchwad,1882,4,2,2021,0,2510715
82792,Kalyani Nagar,3303,4,1,1996,0,9898818
82793,Kalyani Nagar,3085,5,1,2007,1,8687599
82794,Viman Nagar,2875,4,2,1982,0,5697119
82798,Pimpri-Chinchwad,2856,3,2,1985,0,13828576
82800,Viman Nagar,1350,1,1,1984,0,7757760
82802,Viman Nagar,2070,5,1,2020,0,6005203
82803,Viman Nagar,980,5,3,2005,1,13172558
82804,Pimpri-Chinchwad,2628,1,3,1992,0,4093002
82805,Kalyani Nagar,3220,3,3,1990,0,12764937
82806,Pimpri-Chinchwad,2535,5,3,2004,0,10528358
82807,Pimpri-Chinchwad,974,4,1,1992,1,5474690
82811,Viman Nagar,1151,2,1,1995,1,14190562
82812,Kalyani Nagar,2383,5,2,2006,1,6450604
82815,Kalyani Nagar,1705,3,1,2012,1,2499597
82820,Pimpri-Chinchwad,1583,1,3,1999,0,4078437
82821,Pimpri-Chinchwad,3460,4,3,2016,1,5218154
82823,Viman Nagar,2513,3,2,1995,1,9457535
82825,Viman Nagar,3253,1,2,2017,1,12187652
82826,Kalyani Nagar,3265,4,1,1999,0,4255641
82827,Kalyani Nagar,1915,2,3,2010,1,13694832
82829,Viman Nagar,947,3,1,1983,1,12607557
82830,Pimpri-Chinchwad,1958,2,3,1982,1,12290058
82833,Viman Nagar,2158,2,3,1987,0,13088030
82834,Kalyani Nagar,2966,2,3,2007,0,5830731
82835,Pimpri-Chinchwad,1900,3,1,2007,0,7316680
82836,Viman Nagar,1528,3,1,1998,0,14934462
82837,Viman Nagar,2350,1,2,2021,1,8524982
82838,Pimpri-Chinchwad,2264,1,1,2000,0,9214535
82842,Pimpri-Chinchwad,1015,2,3,2019,1,12589592
82843,Viman Nagar,2558,3,1,1986,1,14608536
82848,Kalyani Nagar,2022,2,3,1990,1,10178689
82850,Viman Nagar,1775,1,3,1994,0,7844071
82852,Kalyani Nagar,2722,4,1,1991,0,4334813
82853,Kalyani Nagar,1505,5,2,2010,0,14312209
82859,Kalyani Nagar,3066,5,2,1983,1,11790291
82860,Viman Nagar,3328,5,3,2020,1,14250891
82861,Viman Nagar,2620,2,1,1991,1,8946032
82862,Pimpri-Chinchwad,2786,1,1,2004,1,11346258
82863,Pimpri-Chinchwad,897,2,2,2004,0,7317436
82864,Pimpri-Chinchwad,1840,2,1,2009,1,7987561
82865,Viman Nagar,2350,5,2,2008,0,12103726
82868,Viman Nagar,3081,5,2,1992,0,6451756
82869,Pimpri-Chinchwad,2883,3,2,1990,0,4978103
82870,Pimpri-Chinchwad,2008,4,1,2012,1,6362866
82872,Pimpri-Chinchwad,1863,3,2,1981,1,9149683
82873,Pimpri-Chinchwad,866,5,2,2009,0,6983534
82876,Kalyani Nagar,3308,1,3,2009,0,11007674
82877,Kalyani Nagar,3337,1,1,1980,0,4310602
82878,Pimpri-Chinchwad,3322,3,2,1987,0,8963338
82879,Pimpri-Chinchwad,2278,2,3,1996,1,12130400
82881,Kalyani Nagar,2855,1,3,1981,0,8595920
82884,Viman Nagar,1092,2,3,2000,1,14110509
82885,Viman Nagar,2857,5,1,1998,0,3611141
82887,Viman Nagar,1644,5,1,1983,0,9555554
82889,Pimpri-Chinchwad,3375,3,3,2003,1,2225637
82891,Kalyani Nagar,2306,5,2,2012,0,7379642
82892,Kalyani Nagar,2814,4,1,2018,1,8418330
82894,Viman Nagar,1099,1,2,2012,1,3579606
82895,Viman Nagar,2657,5,3,2001,0,7069429
82900,Kalyani Nagar,2092,4,2,2018,1,5908861
82903,Pimpri-Chinchwad,3048,2,3,2010,0,4220956
82905,Kalyani Nagar,2468,1,3,2011,1,5994871
82906,Viman Nagar,1159,1,3,2016,0,9941102
82907,Kalyani Nagar,3433,2,1,1991,0,8851914
82912,Pimpri-Chinchwad,2005,3,3,2010,0,12655634
82913,Viman Nagar,3192,3,1,2004,0,8507449
82916,Kalyani Nagar,3155,4,1,1983,1,2238275
82918,Kalyani Nagar,1457,3,1,2020,1,2063105
82919,Viman Nagar,2044,4,2,2010,0,4036463
82921,Viman Nagar,1503,4,2,1993,0,12858151
82924,Kalyani Nagar,2046,3,1,2007,0,4914382
82925,Pimpri-Chinchwad,3322,4,1,2012,0,4314804
82926,Kalyani Nagar,3294,5,1,1999,1,8549963
82928,Viman Nagar,1562,2,2,2006,0,13157445
82929,Viman Nagar,2345,2,1,1993,0,2605210
82930,Pimpri-Chinchwad,1989,5,1,2008,0,3668305
82932,Viman Nagar,3206,1,1,1981,0,5874591
82933,Pimpri-Chinchwad,2911,5,2,1993,1,14834122
82935,Viman Nagar,1016,1,2,1990,0,3522483
82937,Kalyani Nagar,1195,3,1,1995,1,8599339
82938,Viman Nagar,2145,2,2,2006,0,4614813
82939,Viman Nagar,2135,2,2,2019,0,10244321
82942,Kalyani Nagar,1150,2,3,2010,1,2666777
82943,Pimpri-Chinchwad,2099,1,3,2010,0,9820542
82944,Kalyani Nagar,801,1,2,1990,1,4808934
82945,Viman Nagar,2771,1,1,1989,1,7154811
82947,Viman Nagar,3082,1,1,2014,0,13858892
82948,Pimpri-Chinchwad,2585,2,3,2015,1,14565049
82949,Pimpri-Chinchwad,1963,2,3,2008,0,5831645
82950,Viman Nagar,3096,5,1,2007,0,7392488
82951,Viman Nagar,2535,2,3,2023,0,13704905
82952,Viman Nagar,1399,2,3,2004,1,13836008
82955,Pimpri-Chinchwad,2846,3,1,2005,1,5161380
82957,Pimpri-Chinchwad,1280,2,3,1997,1,10999254
82958,Viman Nagar,2220,2,3,1995,1,9766765
82959,Pimpri-Chinchwad,1732,4,2,1999,1,4179088
82960,Kalyani Nagar,2924,2,1,1987,1,2835086
82961,Pimpri-Chinchwad,1840,4,3,2000,0,12426491
82962,Kalyani Nagar,2874,1,3,1998,0,6564470
82965,Kalyani Nagar,2206,2,1,2020,1,13515673
82966,Pimpri-Chinchwad,3167,5,2,1996,0,14861729
82968,Pimpri-Chinchwad,2064,3,1,1981,1,12691982
82971,Kalyani Nagar,2118,5,3,2005,1,3431583
82972,Kalyani Nagar,1055,3,1,1980,1,2872067
82973,Pimpri-Chinchwad,3476,2,3,1990,1,12146840
82976,Kalyani Nagar,2556,4,3,1982,0,8435128
82977,Viman Nagar,1381,4,3,1989,0,5847170
82978,Pimpri-Chinchwad,1438,5,3,1994,1,3994155
82979,Pimpri-Chinchwad,3468,2,1,2012,0,13672710
82981,Kalyani Nagar,2207,2,1,2000,0,2418338
82983,Viman Nagar,2950,1,2,1995,1,9595756
82985,Viman Nagar,2479,1,3,2022,0,5219525
82987,Kalyani Nagar,2439,1,3,1999,0,6210581
82988,Viman Nagar,2100,2,3,2000,0,10683652
82989,Pimpri-Chinchwad,2606,3,2,1999,1,6876014
82990,Kalyani Nagar,2566,4,2,1994,1,9054570
82991,Kalyani Nagar,1523,2,3,2016,0,5672096
82993,Pimpri-Chinchwad,1866,2,1,2007,1,13901104
82995,Kalyani Nagar,2803,2,2,2012,1,14446365
82997,Kalyani Nagar,2334,1,2,1981,1,9972398
82998,Pimpri-Chinchwad,2902,3,1,2022,1,9535640
82999,Kalyani Nagar,3162,3,1,2009,1,6346156
83002,Pimpri-Chinchwad,2810,3,2,2006,1,2609492
83004,Viman Nagar,2959,2,2,1990,0,9108156
83005,Kalyani Nagar,975,5,1,2020,0,5923654
83006,Viman Nagar,3491,1,1,2018,1,14989067
83009,Kalyani Nagar,2030,2,1,2006,1,2106290
83011,Pimpri-Chinchwad,1082,4,1,2013,0,3612541
83014,Pimpri-Chinchwad,3195,5,1,1980,0,11190354
83015,Kalyani Nagar,3260,3,2,2017,0,8543548
83017,Viman Nagar,3069,2,1,1994,1,4153755
83018,Kalyani Nagar,2617,1,1,1987,0,7773301
83020,Kalyani Nagar,1261,4,2,1996,0,4520891
83021,Kalyani Nagar,2447,1,1,2007,0,3222239
83022,Pimpri-Chinchwad,1194,4,2,2000,0,3159417
83024,Pimpri-Chinchwad,1703,4,3,1993,1,6532247
83025,Kalyani Nagar,3372,3,3,2011,1,4780094
83027,Viman Nagar,2964,3,1,1990,1,4108050
83028,Viman Nagar,3214,2,2,1986,0,7542411
83029,Pimpri-Chinchwad,2001,3,2,1998,1,14337332
83031,Viman Nagar,2890,1,3,1996,1,6151866
83033,Pimpri-Chinchwad,2215,5,3,1994,0,2878963
83038,Kalyani Nagar,3198,3,2,1983,0,6820897
83039,Kalyani Nagar,1460,2,3,1999,0,7354456
83040,Kalyani Nagar,1589,5,3,1986,1,6806443
83041,Pimpri-Chinchwad,1430,4,2,2010,0,11867025
83042,Kalyani Nagar,1845,4,2,1986,0,9581681
83043,Pimpri-Chinchwad,1490,3,1,2003,1,3821863
83046,Viman Nagar,1123,1,2,1992,1,6442054
83047,Viman Nagar,1028,4,1,2018,0,12738038
83048,Pimpri-Chinchwad,2159,3,1,1980,0,9367822
83049,Pimpri-Chinchwad,2140,2,2,2016,0,3572210
83053,Pimpri-Chinchwad,3445,3,1,2017,0,9430140
83055,Pimpri-Chinchwad,2533,1,1,2007,1,2672618
83056,Viman Nagar,2206,4,2,2018,0,7373712
83059,Viman Nagar,1726,5,2,1993,0,6065630
83062,Pimpri-Chinchwad,2121,1,2,2012,0,6705644
83064,Kalyani Nagar,1888,4,2,2022,0,4463255
83067,Pimpri-Chinchwad,2874,2,2,2008,0,6869109
83068,Pimpri-Chinchwad,1389,2,2,2001,0,14120080
83069,Kalyani Nagar,858,3,1,1995,0,4270871
83070,Pimpri-Chinchwad,2593,3,1,1989,1,7529430
83071,Pimpri-Chinchwad,2986,4,1,2002,1,6470388
83072,Viman Nagar,1940,3,2,1983,1,13512637
83073,Viman Nagar,1983,3,3,2003,1,5231753
83074,Viman Nagar,3025,4,3,2008,1,7547514
83075,Kalyani Nagar,3426,1,2,2010,1,12421253
83076,Pimpri-Chinchwad,956,2,3,2010,1,9793012
83077,Pimpri-Chinchwad,2322,4,3,1987,0,3135146
83078,Pimpri-Chinchwad,1623,1,2,2015,0,2613883
83080,Pimpri-Chinchwad,3488,3,2,1997,1,5238509
83081,Pimpri-Chinchwad,3413,2,2,2019,0,11440677
83084,Pimpri-Chinchwad,2359,1,2,2005,0,13271546
83087,Kalyani Nagar,1945,2,1,2004,1,13582490
83088,Kalyani Nagar,2261,3,2,1988,0,4483338
83089,Pimpri-Chinchwad,2348,3,2,1997,0,7685856
83090,Viman Nagar,3440,4,1,2021,0,14460424
83092,Viman Nagar,3133,3,2,1987,1,4103492
83093,Kalyani Nagar,3203,3,3,2004,1,13428870
83095,Viman Nagar,3318,3,3,1981,1,12640599
83096,Pimpri-Chinchwad,3036,1,3,2018,1,6256854
83097,Viman Nagar,1732,5,1,2001,0,8440223
83098,Kalyani Nagar,1662,2,3,1980,1,7749435
83102,Pimpri-Chinchwad,2413,4,3,1994,0,4449882
83104,Viman Nagar,1867,5,2,2007,0,13871916
83107,Pimpri-Chinchwad,871,2,3,1991,1,11471091
83108,Viman Nagar,2513,2,1,1988,1,7847414
83109,Pimpri-Chinchwad,2721,4,3,2007,1,11145861
83115,Pimpri-Chinchwad,1980,2,3,2014,1,2751473
83116,Kalyani Nagar,3098,5,2,2011,0,13255729
83117,Pimpri-Chinchwad,3075,2,2,2002,1,12205179
83118,Kalyani Nagar,2737,5,1,2003,0,10915116
83119,Pimpri-Chinchwad,1125,5,3,2004,0,8518728
83122,Viman Nagar,3181,1,3,1990,0,12358513
83123,Kalyani Nagar,3127,5,1,2005,0,6290708
83124,Pimpri-Chinchwad,2205,4,3,2016,0,10204907
83126,Viman Nagar,2233,2,3,1980,0,11256677
83128,Kalyani Nagar,827,5,2,1999,1,13790853
83129,Kalyani Nagar,1190,5,3,2019,0,10193592
83130,Viman Nagar,1095,3,1,2005,0,5580715
83131,Viman Nagar,3437,3,3,1982,1,6876682
83132,Kalyani Nagar,1211,3,1,1980,1,12903666
83133,Kalyani Nagar,1348,2,1,2015,1,5045376
83135,Viman Nagar,1180,1,1,2011,0,6636756
83136,Viman Nagar,3229,5,3,1999,0,2606871
83137,Kalyani Nagar,1574,5,2,1986,1,4474301
83138,Pimpri-Chinchwad,2028,2,1,1991,0,3825485
83140,Pimpri-Chinchwad,2122,3,1,1993,1,13533930
83141,Kalyani Nagar,1638,1,3,1989,0,6482188
83144,Kalyani Nagar,1930,2,2,2003,1,4928066
83147,Viman Nagar,1100,2,2,2008,1,3030036
83148,Kalyani Nagar,2242,1,3,2008,1,11794589
83149,Kalyani Nagar,3123,2,3,1996,0,3479554
83150,Pimpri-Chinchwad,3134,4,2,2008,0,5965419
83151,Kalyani Nagar,2848,4,2,1999,1,8157412
83153,Kalyani Nagar,1741,1,1,2012,0,5354935
83154,Pimpri-Chinchwad,3046,2,3,2004,1,6270397
83155,Viman Nagar,1367,1,1,2011,1,5103890
83157,Viman Nagar,2195,3,2,2000,0,2116431
83158,Pimpri-Chinchwad,3405,3,1,1989,0,13906222
83159,Kalyani Nagar,1960,4,2,1989,1,4038014
83161,Kalyani Nagar,1110,5,2,1999,0,5830486
83164,Viman Nagar,2631,2,1,2020,0,8773923
83165,Pimpri-Chinchwad,2640,2,3,2010,1,3688700
83166,Viman Nagar,1338,1,1,2017,1,6656161
83169,Kalyani Nagar,986,5,2,2013,1,9978456
83170,Kalyani Nagar,1553,4,1,1984,1,14829465
83171,Kalyani Nagar,1443,5,2,2018,0,3142247
83174,Viman Nagar,3188,1,2,2001,0,7782236
83175,Viman Nagar,2190,1,1,2022,1,5002003
83176,Pimpri-Chinchwad,2354,3,1,1987,0,8192347
83177,Pimpri-Chinchwad,1342,4,2,2016,1,12353792
83179,Kalyani Nagar,3157,2,1,1983,1,2252231
83180,Kalyani Nagar,3371,2,3,2004,0,5989348
83182,Viman Nagar,853,1,2,1985,1,3665442
83183,Kalyani Nagar,2626,1,1,2020,1,6821148
83184,Viman Nagar,2157,4,2,2014,0,9460899
83186,Pimpri-Chinchwad,2315,3,2,1993,1,13755760
83187,Kalyani Nagar,1087,2,3,1987,1,5558717
83188,Pimpri-Chinchwad,2727,2,3,1985,0,4816965
83191,Kalyani Nagar,2064,2,3,1994,0,2807281
83192,Kalyani Nagar,2328,5,3,1983,0,2700786
83193,Viman Nagar,3337,3,2,1989,1,6490383
83194,Pimpri-Chinchwad,3423,5,3,1986,1,14631319
83196,Viman Nagar,3351,4,1,2023,0,2532328
83201,Viman Nagar,1400,1,3,1981,1,7880725
83202,Viman Nagar,2924,1,1,1989,0,8163330
83203,Viman Nagar,1825,5,2,2023,1,6800010
83205,Kalyani Nagar,3158,2,2,1999,0,3040319
83207,Kalyani Nagar,2516,3,2,2022,1,13929322
83208,Pimpri-Chinchwad,1946,3,1,2007,0,12669745
83210,Pimpri-Chinchwad,3247,1,2,1985,1,14263533
83211,Pimpri-Chinchwad,2785,1,2,1988,1,5712677
83212,Viman Nagar,1476,1,1,2008,0,6522971
83214,Kalyani Nagar,1744,5,1,2018,1,10238327
83215,Pimpri-Chinchwad,2602,2,2,1996,0,8570093
83216,Viman Nagar,2607,3,3,2012,0,2871297
83219,Pimpri-Chinchwad,2139,3,2,1980,1,14902278
83220,Viman Nagar,1317,3,1,1981,0,9968226
83221,Viman Nagar,2882,5,1,1988,0,6614226
83222,Viman Nagar,1459,1,1,1982,1,8998530
83225,Kalyani Nagar,1450,3,2,1991,0,12117452
83226,Kalyani Nagar,2158,3,2,1987,1,3114117
83227,Pimpri-Chinchwad,2354,5,2,1998,0,4810731
83229,Pimpri-Chinchwad,2913,5,3,2004,0,4563120
83230,Kalyani Nagar,3346,5,3,1982,0,2870575
83234,Pimpri-Chinchwad,1324,1,2,2015,1,5058602
83235,Pimpri-Chinchwad,3274,1,2,2014,0,9325566
83238,Kalyani Nagar,2589,3,1,1989,1,7735578
83239,Kalyani Nagar,2613,4,3,1994,1,13401919
83240,Viman Nagar,3267,2,2,1980,0,12071790
83241,Kalyani Nagar,1022,4,1,2010,1,14697291
83242,Viman Nagar,2725,3,3,2015,0,9835852
83243,Viman Nagar,1257,4,1,2013,1,12727220
83244,Pimpri-Chinchwad,2202,3,1,2013,0,12451912
83245,Kalyani Nagar,846,1,1,2008,0,6475325
83246,Viman Nagar,2685,1,1,2003,1,13075089
83247,Kalyani Nagar,1125,2,1,1983,0,10565153
83248,Kalyani Nagar,1039,4,3,1982,1,14592140
83249,Kalyani Nagar,1877,2,3,1991,1,4355948
83251,Viman Nagar,997,4,3,2002,0,14164216
83252,Kalyani Nagar,2626,4,2,1994,1,14451828
83253,Pimpri-Chinchwad,2732,5,1,2019,0,7599770
83255,Viman Nagar,1614,3,2,1997,1,2097919
83257,Viman Nagar,1737,4,3,1989,1,6137582
83259,Pimpri-Chinchwad,1990,5,2,2000,0,11962523
83261,Kalyani Nagar,1411,2,1,1999,1,6355207
83265,Kalyani Nagar,2518,3,1,1995,0,14343667
83266,Kalyani Nagar,2867,1,3,2020,1,3498493
83268,Pimpri-Chinchwad,2850,5,2,1985,1,14449109
83271,Kalyani Nagar,2166,1,3,2005,1,7264903
83272,Kalyani Nagar,2664,1,2,2004,0,11944855
83273,Pimpri-Chinchwad,3282,2,2,2010,1,5244892
83274,Viman Nagar,2517,5,1,2017,0,2011816
83275,Kalyani Nagar,3185,4,2,1995,1,3280067
83276,Pimpri-Chinchwad,2044,2,3,2003,0,6688669
83278,Viman Nagar,3402,3,2,1981,1,11583154
83280,Pimpri-Chinchwad,2230,2,3,1994,0,11706162
83283,Pimpri-Chinchwad,2350,2,1,1986,0,4945930
83284,Viman Nagar,1640,3,2,1981,1,10829262
83285,Kalyani Nagar,3097,4,3,1994,1,5025948
83287,Pimpri-Chinchwad,2520,5,1,1990,0,7781506
83289,Pimpri-Chinchwad,3177,1,1,2010,0,13321051
83290,Pimpri-Chinchwad,1016,2,1,1995,0,14973496
83291,Viman Nagar,2630,1,1,1982,1,4579544
83294,Pimpri-Chinchwad,1256,3,2,2017,0,6272899
83296,Kalyani Nagar,1695,3,3,2011,1,9566560
83297,Kalyani Nagar,3276,4,2,2016,0,11629846
83299,Viman Nagar,1449,4,2,1986,0,14086065
83302,Viman Nagar,2831,3,3,1993,1,5552886
83303,Pimpri-Chinchwad,1881,5,3,2003,1,9993308
83305,Kalyani Nagar,2441,3,1,2006,1,5266122
83306,Kalyani Nagar,2844,1,2,2017,0,5430527
83307,Kalyani Nagar,1865,1,2,2008,1,6537317
83309,Pimpri-Chinchwad,3272,3,1,2001,1,11428195
83310,Pimpri-Chinchwad,1238,4,2,2007,0,10924012
83312,Viman Nagar,1633,5,3,2022,1,13962215
83313,Viman Nagar,2777,4,1,2004,1,2739301
83314,Pimpri-Chinchwad,3324,5,3,2017,0,6544291
83316,Kalyani Nagar,2030,4,1,1997,1,7712046
83318,Pimpri-Chinchwad,1400,4,3,2003,1,11770149
83319,Kalyani Nagar,3216,5,2,2005,0,7259275
83320,Pimpri-Chinchwad,917,3,3,1991,0,10162991
83322,Viman Nagar,2485,1,1,2015,1,9758078
83323,Pimpri-Chinchwad,2387,1,1,1986,1,14625952
83325,Viman Nagar,1826,5,2,2019,0,3676800
83326,Viman Nagar,2273,1,1,2014,0,2448057
83327,Kalyani Nagar,3276,4,1,1991,0,14223993
83329,Pimpri-Chinchwad,1578,2,1,1981,1,9501643
83330,Pimpri-Chinchwad,2156,3,1,2005,1,14220982
83332,Viman Nagar,1030,5,2,2007,0,6950674
83333,Pimpri-Chinchwad,2182,3,2,1997,1,13885777
83334,Pimpri-Chinchwad,1809,1,2,2015,1,13493785
83335,Pimpri-Chinchwad,1473,5,3,2019,1,11892457
83340,Kalyani Nagar,1785,4,3,1993,0,11865794
83341,Pimpri-Chinchwad,2508,2,2,1997,1,12910824
83344,Kalyani Nagar,1130,5,3,2013,0,6220755
83345,Kalyani Nagar,1686,4,3,1993,1,6306219
83346,Viman Nagar,3401,4,3,2016,0,3897791
83347,Viman Nagar,2755,1,1,1989,1,10427352
83348,Kalyani Nagar,3477,2,1,2011,0,8538017
83351,Viman Nagar,2287,5,3,1999,1,5264940
83355,Kalyani Nagar,3307,1,2,1993,0,2519930
83356,Viman Nagar,1041,5,2,1998,0,10295208
83358,Kalyani Nagar,2426,2,2,1995,0,14437026
83360,Viman Nagar,3053,5,1,1985,0,7413935
83363,Viman Nagar,1159,2,3,2003,1,4886066
83364,Kalyani Nagar,1062,1,1,2007,1,3652484
83365,Viman Nagar,2844,5,2,2016,0,12406076
83367,Viman Nagar,2863,3,1,1981,0,14878918
83368,Kalyani Nagar,858,3,3,2001,0,5322984
83369,Kalyani Nagar,1765,5,2,2008,1,12557697
83371,Kalyani Nagar,1402,5,2,2014,0,4478257
83372,Pimpri-Chinchwad,1056,3,2,1987,1,3663051
83373,Kalyani Nagar,1112,5,1,1996,1,11789882
83375,Kalyani Nagar,908,4,1,2016,0,14281424
83377,Kalyani Nagar,2069,1,3,2004,1,8210068
83378,Viman Nagar,1937,2,2,1996,0,12888542
83379,Viman Nagar,3363,3,2,1989,0,11863891
83380,Viman Nagar,896,2,3,1989,0,5891285
83381,Pimpri-Chinchwad,1979,4,3,2019,0,7666474
83383,Viman Nagar,2190,4,1,2003,1,3940836
83384,Viman Nagar,1639,1,2,1993,1,11256625
83385,Viman Nagar,2770,2,3,1996,0,5999961
83387,Viman Nagar,1870,5,2,2000,1,11986055
83388,Pimpri-Chinchwad,1594,2,2,2004,1,13183015
83389,Viman Nagar,2801,5,1,2006,1,14090232
83391,Pimpri-Chinchwad,1200,3,2,1985,1,4894694
83393,Viman Nagar,1422,1,2,2002,0,9304999
83394,Viman Nagar,2415,3,1,1999,0,13666668
83398,Kalyani Nagar,1791,5,2,1983,1,10835502
83399,Kalyani Nagar,3113,1,1,2007,1,6697648
83400,Kalyani Nagar,2341,3,1,2010,1,6614916
83401,Kalyani Nagar,1257,2,1,1990,0,5629895
83404,Kalyani Nagar,2118,3,3,1981,1,9281502
83408,Kalyani Nagar,908,3,1,2021,1,12264539
83410,Pimpri-Chinchwad,1082,1,2,2020,0,4759261
83413,Viman Nagar,2980,1,3,1987,1,11402681
83414,Kalyani Nagar,2371,3,2,1988,0,14395012
83416,Pimpri-Chinchwad,1892,4,3,2001,0,12958591
83417,Pimpri-Chinchwad,2471,1,3,1983,1,8497111
83418,Pimpri-Chinchwad,1026,5,3,2000,1,2557765
83419,Pimpri-Chinchwad,1578,5,3,1992,0,5297307
83422,Pimpri-Chinchwad,1989,1,3,1981,0,8769884
83425,Viman Nagar,1386,3,2,2009,0,11089450
83427,Viman Nagar,1630,5,1,2015,1,14272336
83428,Kalyani Nagar,2234,5,2,2012,0,6545433
83429,Kalyani Nagar,2695,4,3,2016,1,9595339
83430,Kalyani Nagar,1260,2,2,1992,1,12866606
83431,Viman Nagar,2623,4,2,1994,1,4267673
83433,Kalyani Nagar,1858,2,1,1990,1,4468712
83434,Kalyani Nagar,3074,4,2,2020,1,7375561
83435,Viman Nagar,2020,2,2,2016,0,14806271
83437,Kalyani Nagar,1748,4,2,2017,1,9515114
83439,Kalyani Nagar,3333,5,3,1999,0,10969039
83440,Viman Nagar,3382,1,2,2021,0,3835332
83441,Viman Nagar,1948,1,2,2016,0,14592270
83445,Kalyani Nagar,3190,5,2,1989,0,13109952
83446,Viman Nagar,1276,5,2,1982,0,4594300
83448,Kalyani Nagar,1829,5,1,1980,1,6761458
83450,Kalyani Nagar,1334,3,3,1983,0,2798152
83452,Pimpri-Chinchwad,3390,5,2,2005,1,7840842
83453,Pimpri-Chinchwad,2832,5,3,2004,0,9305698
83454,Viman Nagar,3143,1,2,1991,0,13536386
83456,Viman Nagar,1889,3,3,1980,1,5709750
83457,Kalyani Nagar,3084,3,3,1994,0,14820846
83458,Pimpri-Chinchwad,1756,2,2,1991,0,10804888
83459,Viman Nagar,1657,5,3,2002,1,9988712
83462,Pimpri-Chinchwad,3244,2,3,1992,1,7265249
83465,Pimpri-Chinchwad,2928,2,1,1996,0,11142727
83471,Kalyani Nagar,2447,4,3,1999,0,6949752
83472,Kalyani Nagar,818,2,2,2010,1,5822320
83475,Pimpri-Chinchwad,1740,4,3,2014,1,13254310
83476,Pimpri-Chinchwad,2883,3,1,2016,1,13557250
83477,Viman Nagar,3494,5,1,2014,0,13350711
83480,Pimpri-Chinchwad,3044,4,1,1985,1,11384256
83481,Kalyani Nagar,1420,5,2,1980,1,2352148
83482,Viman Nagar,2514,1,3,2013,1,2004165
83483,Pimpri-Chinchwad,861,1,1,2006,1,8396028
83484,Viman Nagar,3420,3,2,2010,1,2069334
83488,Kalyani Nagar,1482,2,1,1994,0,11479065
83489,Pimpri-Chinchwad,1391,4,2,2004,0,5202357
83490,Viman Nagar,2864,2,1,2017,1,9461653
83491,Pimpri-Chinchwad,1519,4,3,1999,1,4619813
83494,Pimpri-Chinchwad,2030,4,3,1989,0,6605845
83497,Pimpri-Chinchwad,1873,5,2,1995,1,12334240
83499,Viman Nagar,2522,4,2,2000,0,13273376
83501,Pimpri-Chinchwad,1315,1,2,1985,1,2188445
83502,Kalyani Nagar,1842,5,2,2014,0,4115059
83503,Pimpri-Chinchwad,2475,2,2,1980,0,8391051
83505,Pimpri-Chinchwad,2219,1,2,2011,0,6949671
83508,Pimpri-Chinchwad,1197,4,3,2005,0,6920717
83509,Viman Nagar,2507,4,1,2020,1,2903145
83510,Pimpri-Chinchwad,2831,4,3,2019,0,11609035
83511,Viman Nagar,3409,5,2,2001,0,6372977
83513,Kalyani Nagar,2943,1,1,1994,1,7426997
83514,Viman Nagar,1197,2,3,2016,1,7361688
83515,Pimpri-Chinchwad,3009,2,1,2013,0,3212468
83518,Pimpri-Chinchwad,1840,3,2,2015,0,3316224
83522,Pimpri-Chinchwad,3089,5,2,2001,0,7889533
83524,Kalyani Nagar,3488,2,2,2014,0,5039721
83527,Pimpri-Chinchwad,2329,3,3,2002,1,12601408
83528,Pimpri-Chinchwad,3250,4,2,2019,0,4554798
83529,Kalyani Nagar,1728,4,1,2006,0,4952791
83532,Kalyani Nagar,2329,4,2,2001,0,6103396
83535,Kalyani Nagar,900,3,2,1980,1,11378341
83537,Viman Nagar,2985,1,2,2015,1,11305047
83538,Pimpri-Chinchwad,937,4,1,2007,1,2556728
83540,Pimpri-Chinchwad,3173,2,3,2011,0,7621995
83542,Kalyani Nagar,1703,3,3,2023,0,9549797
83544,Viman Nagar,1978,4,3,2022,0,6403686
83545,Viman Nagar,3183,3,3,2011,0,9785072
83547,Pimpri-Chinchwad,2191,5,2,1999,1,12351894
83549,Viman Nagar,3203,4,3,1989,0,7610363
83550,Kalyani Nagar,1976,2,1,2007,1,4928578
83553,Kalyani Nagar,3357,2,3,1986,1,12961471
83554,Pimpri-Chinchwad,2005,3,1,1998,0,13721728
83556,Pimpri-Chinchwad,816,1,3,1995,0,9418228
83557,Pimpri-Chinchwad,1651,1,3,1994,0,2952297
83558,Viman Nagar,1089,4,2,1997,1,9005208
83559,Pimpri-Chinchwad,2273,3,3,2016,1,13730811
83560,Kalyani Nagar,1757,1,1,1985,1,3532250
83561,Kalyani Nagar,3173,2,2,2003,1,7302987
83562,Kalyani Nagar,1621,1,2,1996,0,8492178
83564,Viman Nagar,2452,1,3,1994,0,9921395
83565,Viman Nagar,3207,4,2,1982,1,14592920
83566,Kalyani Nagar,2363,4,2,2008,1,14343333
83568,Pimpri-Chinchwad,1894,2,2,1981,0,9173523
83569,Pimpri-Chinchwad,3280,4,1,1981,0,10968170
83570,Pimpri-Chinchwad,1183,4,1,1997,1,12800681
83571,Viman Nagar,2470,3,1,2005,1,13408751
83572,Pimpri-Chinchwad,1455,2,1,1996,1,8216658
83575,Pimpri-Chinchwad,1248,3,1,2002,1,8872198
83576,Viman Nagar,2341,5,3,2013,1,5561093
